t,Position q,Velocity,Potential V
2.5225225225225225,0.45090435097354575,-0.6779331881502809,0.10165736686343727
2.5325325325325325,0.4441023348320522,-0.6810971196764923,0.0986134419016401
2.5425425425425425,0.4372690238768882,-0.6841858642767104,0.09560209962112332
2.5525525525525525,0.43040517154686503,-0.6871992600519944,0.09262430584714315
2.5625625625625625,0.4235115328616565,-0.6901371530449844,0.08968100923341497
2.5725725725725725,0.4165888643423043,-0.6929993972395818,0.0867731409470054
2.5825825825825826,0.4096379239317314,-0.6957858545598303,0.08390161436154947
2.5925925925925926,0.40265947091526944,-0.6984963948679948,0.08106732475888236
2.6026026026026026,0.39565426584121016,-0.7011308959618412,0.0782711490391735
2.6126126126126126,0.38862307044138816,-0.7036892435711215,0.07551394543964607
2.6226226226226226,0.3815666475518023,-0.706171331353261,0.07279655326196066
2.6326326326326326,0.3744857610332849,-0.7085770608882558,0.07011979260833928
2.6426426426426426,0.3673811756922248,-0.7109063416727762,0.06748446412650067
2.6526526526526526,0.36025365720135494,-0.713159091113485,0.06489134876347567
2.6626626626626626,0.35310397202060945,-0.7153352345195664,0.062341207528365666
2.6726726726726726,0.3459328873180604,-0.7174347050944726,0.05983478126410493
2.6826826826826826,0.3387411708909403,-0.7194574439268894,0.05737279042828261
2.6926926926926926,0.3315295910867598,-0.72140339998092,0.054955934883077075
2.7027027027027026,0.3242989167245263,-0.7232725300854949,0.052584893694350626
2.7127127127127126,0.317049917016074,-0.7250647989230069,0.0502603249399497
2.7227227227227226,0.3097833614875101,-0.7267801790171745,0.04798286552725069
2.7327327327327327,0.30250001990078756,-0.7284186507201372,0.04575313101998844
2.7427427427427427,0.29520066217540974,-0.7299802021987855,0.0435717154744002
2.7527527527527527,0.28788605831027675,-0.7314648294203261,0.04143919128471403
2.7627627627627627,0.2805569783056793,-0.7328725361370915,0.03935610903800671
2.7727727727727727,0.27321419208544906,-0.7342033338705884,0.03732299737845233
2.7827827827827827,0.2658584694192716,-0.7354572418947957,0.03534036288097889
2.7927927927927927,0.25849057984517126,-0.7366342872187097,0.03340868993434643
2.8028028028028027,0.2511112925921739,-0.7377345045681452,0.03152844063365619
2.8128128128128127,0.24372137650315548,-0.7387579363667891,0.029700054682296435
2.8228228228228227,0.23632159995788443,-0.7397046327165174,0.027923949303327183
2.8328328328328327,0.2289127307962643,-0.7405746513769724,0.02620051916030149
2.8428428428428427,0.221495536241785,-0.7413680577444082,0.024530136287517948
2.8528528528528527,0.21407078282518882,-0.7420849248298055,0.02291315002969458
2.8628628628628627,0.20663923630835962,-0.7427253332362611,0.021349886991051045
2.8728728728728727,0.199201661608442,-0.7432893711356544,0.019840650993782117
2.8828828828828827,0.19175882272219744,-0.7437771342445959,0.01838572304590157
2.8928928928928928,0.18431148265060462,-0.7441887257996606,0.016985361318432066
2.9029029029029028,0.1768604033237116,-0.7445242565319105,0.015639801131912972
2.9129129129129128,0.16940634552574654,-0.7447838446407116,0.014349254952194314
2.9229229229229228,0.16195006882049348,-0.7449676157668466,0.013113912395481287
2.932932932932933,0.1544923314769416,-0.7450757029649299,0.011933940242590601
2.942942942942943,0.14703389039521333,-0.7451082466751281,0.010809482462375805
2.952952952952953,0.13957550103277944,-0.7450653946941905,0.009740660244275707
2.962962962962963,0.13211791733096753,-0.7449473021457937,0.008727572039936186
2.972972972972973,0.12466189164177051,-0.7447541314502043,0.007770293613852266
2.982982982982983,0.11720817465496239,-0.7444860522932653,0.006868878102974083
2.992992992992993,0.10975751532552785,-0.7441432415947097,0.006023356085216741
3.003003003003003,0.10231066080141232,-0.7437258834758063,0.005233735656810824
3.013013013013013,0.09486835635159911,-0.7432341692263413,0.004500002518426998
3.023023023023023,0.08743134529452067,-0.7426682972709424,0.0038221200700048505
3.033033033033033,0.08000036892680987,-0.7420284731347485,0.003200029514212843
3.043043043043043,0.07257616645239845,-0.7413149094084289,0.002633649968463123
3.053053053053053,0.0651594749119687,-0.7405278257125613,0.0021228785854017396
3.063063063063063,0.05775102911276501,-0.7396674486613655,0.0016675906817917158
3.073073073073073,0.05035156155877154,-0.7387340118258086,0.00126763987570338
3.083083083083083,0.042961802381262494,-0.7377277556960747,0.0009228582319233258
3.093093093093093,0.03558247926973102,-0.7366489276434146,0.000633056415490419
3.103103103103103,0.028214317403203303,-0.7354977818813734,0.0003980238532643504
3.113113113113113,0.020858039381943642,-0.7342745794264052,0.00021752890342935594
3.123123123123123,0.013514365159557016,-0.7329795880578787,9.131903283292426e-05
3.133133133133133,0.006184011975494892,-0.7316130822774787,1.9121002056532118e-05
3.143143143143143,-0.0011323057120295266,-0.7301753432680088,6.410581127473466e-07
3.153153153153153,-0.008433876292710694,-0.7286666588516024,3.556513466037374e-05
3.163163163163163,-0.01571999107039887,-0.7270873234473444,0.0001235590596267101
3.173173173173173,-0.02298994432892115,-0.7254376380283117,0.00026426877012344685
3.183183183183183,-0.030243033397469542,-0.7237179100780375,0.0004573205345402291
3.193193193193193,-0.037478558715550454,-0.721928453546402,0.0007023211816974815
3.203203203203203,-0.044695823897489745,-0.7200695888049614,0.0009988583369377076
3.2132132132132134,-0.05189413579648816,-0.7181416426017132,0.001346500665032177
3.2232232232232234,-0.05907280456821961,-0.7161449480153103,0.001744798119777534
3.2332332332332334,-0.06623114373397151,-0.7140798444087245,0.002193282200154997
3.2432432432432434,-0.0733684702433155,-0.7119466773823686,0.0026914662129221356
3.2532532532532534,-0.08048410453630765,-0.7097457987266811,0.003238845541505649
3.2632632632632634,-0.08757737060521123,-0.7074775663741802,0.003834897921061258
3.2732732732732734,-0.09464759605573676,-0.7051423443509923,0.004479083719564959
3.2832832832832834,-0.10169411216779438,-0.7027405027278626,0.0051708462247979725
3.2932932932932935,-0.10871625395575317,-0.7002724175706496,0.005909611937085908
